[u'dessert', u'dinnertime', u'nephewtrip', u'vacation']point(28.47714209,-81.45931512)  02/23/2017
[u'job', u'ElPaso', u'Physician', u'Veterans', u'Hiring']point(31.7618778,-106.4850217)  02/23/2017
[]point(37.48595652,-122.23003285)  02/23/2017
[u'job', u'Houston', u'driver', u'cdl']point(29.7604267,-95.3698028)  02/23/2017
[u'ILUVWinterPark', u'iluvparkavenue', u'iluvuniquewinterpark']point(28.59551,-81.35159)  02/23/2017
[]point(40.74900325,-73.98559478)  02/23/2017
[]point(33.63852539,-112.04964638)  02/23/2017
[]point(45.5,-73.57)  02/23/2017
[]point(39.7530828,-104.9105514)  02/23/2017
[u'mastiff', u'puppy']point(44.9441,-93.0852)  02/23/2017
[u'weather']point(29.875016,-92.218675)  02/23/2017
[u'nofilter', u'lensflare', u'iphone7plus']point(49.27320023,-123.11932487)  02/23/2017
[u'MeRecagaEsperar']point(25.68332977,-100.31845808)  02/23/2017
[u'Old_Toronto']point(43.7078805,-79.3927725)  02/23/2017
[u'ronnielees', u'yupit', u'northeastsurfing', u'skiutah', u'solitude']point(40.6232831,-111.59735411)  02/23/2017
[]point(47.715153,-116.953293)  02/23/2017
[u'IsleOfPalms', u'Hospitality', u'Job', u'Jobs', u'Hiring']point(32.8194131,-79.7343791)  02/23/2017
[]point(45.5,-73.57)  02/23/2017
[]point(39.24222222,-121.05444444)  02/23/2017
[]point(35.40867558,-80.86035974)  02/23/2017
[u'hiring', u'job', u'LosGatos']point(37.2358078,-121.9623751)  02/23/2017
[u'hiring', u'job', u'Cosmetology', u'SanJose', u'CareerArc']point(37.3828003,-121.8982223)  02/23/2017
[u'fave', u'nom']point(42.35152319,-71.06285723)  02/23/2017
[u'job', u'Manufacturing', u'Spokane', u'Hiring', u'CareerArc']point(47.6587802,-117.4260466)  02/23/2017
[u'GiveHarryHalfofAmileMinutes']point(33.983114,-84.352685)  02/23/2017
[]point(40.28089,-75.91344)  02/23/2017
[u'linkinbio', u'poodeezy', u'trapnative', u'braveent']point(44.0519,-123.087)  02/23/2017
[u'hiring', u'Nursing', u'Enumclaw', u'Job', u'Jobs', u'CareerArc']point(47.1232741,-121.5305972)  02/23/2017
[u'job', u'Hospitality', u'Sandy', u'Veterans']point(40.5649781,-111.8389726)  02/23/2017
[u'job', u'TheCreativeGroup', u'Art', u'LosAngeles', u'Hiring']point(34.0631451,-118.4367551)  02/23/2017
[u'job', u'Dallas', u'RHMRJobs', u'Accounting', u'Hiring']point(32.7863301,-96.7962528)  02/23/2017
[u'job', u'FountainValley', u'Nursing', u'Hiring', u'CareerArc']point(33.7091847,-117.9536697)  02/23/2017
[u'Trabajo', u'Providence']point(41.8274187,-71.3945435)  02/23/2017
[u'GoldenGlades']point(25.92807,-80.20781)  02/23/2017
[u'Pomona', u'job', u'Hiring', u'CareerArc']point(34.055103,-117.7499909)  02/23/2017
[u'latinkings', u'costa']point(33.68493,-117.91993)  02/23/2017
[]point(41.41921,-72.89396)  02/23/2017
[u'printmaking', u'woodcut', u'art']point(40.89966,-80.85417)  02/23/2017
[u'Airport', u'Aeroporto', u'MIA', u'Miami', u'EUA', u'USA', u'Viagem', u'Trip', u'Travel', u'Holliday', u'Hollidays']point(25.78973351,-80.26927912)  02/23/2017
[]point(27.4885739,-109.9364516)  02/23/2017
[u'pletorico', u'fun', u'dinner']point(25.58974927,-100.25906324)  02/23/2017
[]point(36.38161,-94.2032)  02/23/2017
[]point(34.14799,-118.14028)  02/23/2017
[]point(39.94634165,-75.1449854)  02/23/2017
[]point(37.77915353,-122.40400348)  02/23/2017
[]point(32.89828089,-97.03664635)  02/23/2017
[u'ToyotaofBoerne', u'nowplaying', u'ElvisPresley', u'cubevenue']point(29.7506624,-98.7047606)  02/23/2017
[]point(41.76397808,-72.68453678)  02/23/2017
[u'MakingMusic']point(42.63465968,-82.84865007)  02/23/2017
[]point(34.237,-77.9492)  02/23/2017
[u'impactkitchen', u'impacteveryday']point(43.6560593,-79.3570099)  02/23/2017
[]point(43.7649692,-79.49075078)  02/23/2017
[]point(35.31623191,-80.77880448)  02/23/2017
[]point(41.3114401,-72.9297023)  02/23/2017
[]point(36.12083333,-115.17222222)  02/23/2017
[]point(41.76397808,-72.68453678)  02/23/2017
[]point(37.7754978,-122.41827294)  02/23/2017
[]point(29.57814,-95.40607)  02/23/2017
[]point(40.35669,-74.30821)  02/23/2017
[]point(30.2547267,-89.4385968)  02/23/2017
[u'photo']point(39.4379,-75.7081)  02/23/2017
[u'gofletsgetit', u'coachdonte', u'exercise', u'kids']point(39.3035901,-76.6707808)  02/23/2017
[u'job', u'driver', u'Theodore', u'Hiring']point(30.5476941,-88.1752796)  02/23/2017
[u'job', u'ThousandOaks', u'Retail', u'Hiring', u'CareerArc']point(34.1705609,-118.8375937)  02/23/2017
[u'hiring', u'job', u'WestUnity']point(41.586162,-84.4349491)  02/23/2017
[u'job', u'RHFAJobs', u'Novi', u'Hiring']point(42.5123116,-83.4750241)  02/23/2017
[u'Afterwork_Wednesdays']point(40.6802599,-73.96117)  02/23/2017
[u'job', u'Sales']point(34.1349204,-118.0509968)  02/23/2017
[u'hiring', u'job', u'Nursing']point(61.1995461,-149.823974)  02/23/2017
[u'hiring', u'KellyJobs', u'KellyServices', u'Manufacturing', u'Irvine', u'Job']point(33.6832497,-117.8340735)  02/23/2017
[u'Trabajo', u'Kendall', u'restaurante', u'trabajo', u'Restaurant', u'Contratar']point(25.6660336,-80.357827)  02/23/2017
[u'selfie', u'photoshoot', u'beautymatters', u'hairstyles']point(32.83417,-96.11149)  02/23/2017
[]point(47.6694,-122.124)  02/23/2017
[]point(44.9733,-93.2477)  02/23/2017
[u'trainingseason', u'symetime']point(49.2694,-123.124)  02/23/2017
[]point(39.6899534,-105.05269712)  02/23/2017
[]point(44.94644442,-93.12097531)  02/23/2017
[]point(33.85776381,-84.38164589)  02/23/2017
[u'job', u'Diversity']point(40.0394982,-84.2032767)  02/23/2017
[u'photo']point(40.979,-74.1207)  02/23/2017
[u'loveourkids']point(40.7016,-112.086)  02/23/2017
[u'TellASadStoryIn3Words', u'CottonTownHall', u'IfIWonThePowerball', u'ABFFHONORS']point(38.8991,-77.029)  02/23/2017
[u'RedneckEasterTraditions', u'trndnl']point(38.8991,-77.029)  02/23/2017
[]point(37.7750054,-122.4606662)  02/23/2017
[u'photo']point(41.1965,-74.0299)  02/23/2017
[]point(30.33831623,-97.71898208)  02/23/2017
[u'nowplaying']point(44.9765644,-93.2720079)  02/23/2017
[u'job', u'Oakland', u'Hiring', u'CareerArc']point(37.8113159,-122.2682245)  02/23/2017
[u'winterwarriors', u'werunhoboken', u'fleetfeethoboken']point(40.74370106,-74.02904271)  02/23/2017
[u'ElSegundo', u'Clerical', u'Job', u'Jobs', u'Hiring']point(33.9191799,-118.4164652)  02/23/2017
[u'job', u'Nursing', u'Oxnard', u'Hiring']point(34.2054029,-119.1681373)  02/23/2017
[]point(40.83217,-73.6984)  02/23/2017
[u'hiring', u'Hospitality', u'Veterans', u'Job', u'Jobs', u'CareerArc']point(45.621276,-122.554316)  02/23/2017
[u'RedRocksAmpitheatre', u'BlueSky', u'Clouds', u'Nature', u'RedRocks']point(39.66138889,-105.20805556)  02/23/2017
[]point(42.346219,-71.062573)  02/23/2017
[u'Done4Rounds']point(30.1896,-82.6397)  02/23/2017
[u'job', u'Nursing', u'RN', u'Honolulu']point(21.3069444,-157.8583333)  02/23/2017
[u'new', u'single', u'snow', u'vamoscontodo']point(39.19666661,-120.23499755)  02/23/2017
[u'travelok', u'travelusa', u'tulsa', u'ok', u'oklahoma', u'roadtrip']point(36.1313,-95.9373)  02/23/2017
[]point(31.50627,-97.21986)  02/23/2017
[u'Iguales']point(25.6667,-100.3)  02/23/2017
[u'thisistwo', u'springtime', u'parkwhat']point(38.80955015,-77.05937147)  02/23/2017
[u'Rockville', u'job']point(39.0535541,-77.1347642)  02/23/2017
[u'job', u'Tacoma', u'Retail', u'Hiring']point(47.2528768,-122.4442906)  02/23/2017
[]point(35.18025751,-84.86045011)  02/23/2017
[]point(34.95075685,-82.22759772)  02/23/2017
[u'hiring', u'job', u'RestaurantLife']point(39.9121236,-86.2200213)  02/23/2017
[]point(41.76413956,-72.68214081)  02/23/2017
[]point(41.6404,-81.4062)  02/23/2017
[]point(38.132299,-90.4575656)  02/23/2017
[u'job', u'edtech', u'tech', u'Sales', u'Burbank']point(34.1808392,-118.3089661)  02/23/2017
[u'artistoftheweek', u'OWL', u'BE', u'GOOD']point(36.165,-86.78388889)  02/23/2017
[u'craftbeer', u'brewing', u'labeer']point(33.84636969,-118.3101493)  02/23/2017
[u'Rappers', u'Singers', u'KeepThem', u'RealLove']point(40.7142,-74.0064)  02/23/2017
[u'SouthernTier', u'SouthernTierBrewing', u'ImperialGingerBeer', u'Untappd', u'TheColorProject']point(30.6601089,-87.1581076)  02/23/2017
[u'travelbuddies', u'nyclife', u'brothas4life']point(40.7142,-74.0064)  02/23/2017
[u'SLC', u'PokemonGO']point(40.75958378,-111.88690123)  02/23/2017
[u'set', u'Studios', u'Glendale', u'morgue']point(34.14381,-118.27396)  02/23/2017
[]point(43.679,-79.378)  02/23/2017
[]point(30.67561377,-88.18995619)  02/23/2017
[]point(42.3365524,-71.10096801)  02/23/2017
[]point(33.7793,-117.89367)  02/23/2017
[u'job', u'Clayton', u'OfficeTeam', u'Hiring']point(38.6425518,-90.3237263)  02/23/2017
[u'partywithericsoler', u'pier115barandgrill', u'itsmybirthday', u'birthdaybash', u'edgewaternj', u'goodtimes']point(40.80364574,-73.98794702)  02/23/2017
[]point(41.4048,-81.5064)  02/23/2017
[u'dwclife', u'motionstudents', u'fun']point(30.37734832,-86.35487704)  02/23/2017
[u'Hospitality', u'Veterans', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(33.9015209,-118.3667402)  02/23/2017
[u'job', u'Pullman', u'HealthWelfare', u'Hiring']point(46.7297771,-117.1817377)  02/23/2017
[]point(42.28009,-83.74566)  02/23/2017
[u'job', u'PaloAlto', u'Finance', u'Veterans', u'Hiring']point(37.4418834,-122.1430195)  02/23/2017
[u'Miami', u'CustomerService', u'Job', u'Jobs', u'Hiring']point(25.8433674,-80.4326521)  02/23/2017
[]point(41.03755208,-73.76253806)  02/23/2017
[u'Airport', u'Aeroporto', u'MIA', u'Miami', u'EUA', u'USA', u'Viagem', u'Trip', u'Travel', u'Holliday', u'Hollidays']point(25.78973351,-80.26927912)  02/23/2017
[u'chicolousfinetattoos', u'modelcitizensalon', u'athenstattoo', u'athensga']point(33.9605789,-83.3856201)  02/23/2017
[]point(43.01847712,-78.69724508)  02/23/2017
[]point(41.76397808,-72.68453678)  02/23/2017
[]point(33.97818,-118.037)  02/23/2017
[]point(37.47901546,-82.52072947)  02/23/2017
[u'DrPolFanContest']point(36.2959886,-83.427759)  02/23/2017
[u'RaspberryPi', u'Drone']point(29.0989,-110.954)  02/23/2017
[u'job', u'TeamSonic', u'SonicJobs']point(39.6752566,-104.8975451)  02/23/2017
[]point(34.057,-118.238)  02/23/2017
[u'job', u'SaltLakeCity', u'MedField', u'NursesRock', u'Nursing']point(40.7676271,-111.8615952)  02/23/2017
[u'Spring', u'pasta', u'primavera']point(49.27117229,-123.12759254)  02/23/2017
[]point(29.2073,-81.0379)  02/23/2017
[u'PortLine']point(40.995771,-74.109075)  02/23/2017
[u'PortLine']point(40.995771,-74.109075)  02/23/2017
[u'JervisLine']point(40.995771,-74.109075)  02/23/2017
[]point(25.78884123,-100.14439294)  02/23/2017
[u'JervisLine']point(40.995771,-74.109075)  02/23/2017
[u'saratogabeerweek']point(43.08125664,-73.78554151)  02/23/2017
[u'NewJerseyTurnpike']point(40.078824,-74.749875)  02/23/2017
[u'NewJerseyTurnpike']point(40.078824,-74.749875)  02/23/2017
[u'IIDASC17']point(29.794938,-95.563959)  02/23/2017
[]point(27.86743058,-82.63427179)  02/23/2017
[u'talanlopez', u'talanlostlove']point(33.93247257,-117.93722459)  02/23/2017
[]point(25.72525403,-100.37985663)  02/23/2017
[u'humpday']point(42.9863,-71.4516)  02/23/2017
[u'myview', u'vegas', u'pisces', u'birthdaytrip', u'badandboujee']point(36.11396218,-115.17001305)  02/23/2017
[u'myview', u'vegas', u'pisces', u'birthdaytrip', u'badandboujee']point(36.11396218,-115.17001305)  02/23/2017
[]point(46.22009168,-74.55304793)  02/23/2017
[u'job', u'Irvine', u'Hospitality', u'Veterans', u'Hiring']point(33.6839473,-117.7946942)  02/23/2017
[u'hiring', u'Accountemps', u'Accounting', u'HuberHeights', u'Job', u'Jobs']point(39.843947,-84.1246608)  02/23/2017
[]point(42.9396,-88.0436)  02/23/2017
[]point(40.83411555,-73.8516209)  02/23/2017
[u'CorpusChristi', u'job', u'RHLegalJobs', u'Sales', u'Hiring']point(27.8028475,-97.4002872)  02/23/2017
[]point(41.76413956,-72.68214081)  02/23/2017
[]point(32.90257167,-117.22505333)  02/23/2017
[u'SanFrancisco', u'Labor', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(37.7238702,-122.4546242)  02/23/2017
[u'hiring', u'Roanoke', u'Retail', u'Job', u'Jobs']point(37.3167177,-79.9623534)  02/23/2017
[u'horseshoebend']point(36.87872838,-111.51140486)  02/23/2017
[]point(43.06030764,-88.02723514)  02/23/2017
[u'WCW', u'WutangClanWednesday', u'wutang', u'akurtz', u'fitnessaddict', u'fitnessconnection', u'lafitness']point(32.7833,-96.8)  02/23/2017
[u'SisterNiece', u'BondingTime', u'FAMILY']point(33.80696594,-117.91930676)  02/23/2017
[]point(32.74691,-117.13036)  02/23/2017
[u'jrrealtors']point(38.99058,-94.60862)  02/23/2017
[u'ARIES', u'ARIESweek']point(35.6331,-88.8208)  02/23/2017
[]point(40.062209,-75.14687)  02/23/2017
[]point(43.2142,-77.9394)  02/23/2017
[]point(45.52372836,-122.67415524)  02/23/2017
[]point(39.93997834,-75.16645509)  02/23/2017
[]point(39.76690667,-86.15650321)  02/23/2017
[]point(39.76690667,-86.15650321)  02/23/2017
[u'thepolishedpinky', u'nailart', u'luv']point(41.4295106,-87.3647954)  02/23/2017
[]point(34.0522,-118.243)  02/23/2017
[]point(41.76519607,-72.67891344)  02/23/2017
[]point(42.1126798,-87.978362)  02/23/2017
[u'hiring', u'LanaiCity', u'culinary', u'Job']point(20.8693387,-156.9061034)  02/23/2017
[]point(35.2086,-97.4458)  02/23/2017
[]point(33.68275897,-84.49099084)  02/23/2017
[]point(34.8203,-87.6629)  02/23/2017
[u'job', u'LaderaRanch', u'Banking', u'Hiring', u'CareerArc']point(33.550735,-117.6411717)  02/23/2017
[u'hiring', u'Hospitality', u'Medford', u'Job', u'Jobs']point(42.3265152,-122.8755949)  02/23/2017
[u'Puyallup', u'job', u'Banking', u'Hiring']point(47.1853785,-122.2928974)  02/23/2017
[]point(29.58910827,-98.60651585)  02/23/2017
[u'job', u'BellaVista', u'Nursing', u'Hiring']point(36.481464,-94.2732642)  02/23/2017
[u'Alameda', u'SalonLife', u'StylistLove', u'Cosmetology']point(37.7552003,-122.2514944)  02/23/2017
[u'hiring', u'job', u'OT']point(39.158168,-75.5243682)  02/23/2017
[u'RP17000015796', u'pdx911']point(45.485722,-122.64919)  02/23/2017
[u'DePauw']point(39.64132,-86.86214)  02/23/2017
[u'chilis', u'cerveza']point(36.19881348,-115.24255335)  02/23/2017
[u'Lorton', u'job', u'Retail', u'Hiring']point(38.704282,-77.2277603)  02/23/2017
[]point(29.76000023,-95.36000061)  02/23/2017
[]point(29.76000023,-95.36000061)  02/23/2017
[]point(35.1744003,-80.8396378)  02/23/2017
[u'OakCreek', u'job']point(42.8859622,-87.9073613)  02/23/2017
[]point(32.80248026,-117.23021507)  02/23/2017
[]point(29.42989111,-98.48699646)  02/23/2017
[]point(40.59128,-73.99198)  02/23/2017
[u'sunrise', u'sunset', u'desert', u'army', u'veteran', u'Texan', u'dryheat', u'arizona', u'cactus', u'mountains']point(33.49179167,-111.98801944)  02/23/2017
[u'vsco', u'vscocam', u'igers', u'sudbury', u'canada', u'ca', u'humanofcanada', u'fun', u'friends']point(46.49,-81.01)  02/23/2017
[u'letsmakeadeal']point(34.21486283,-118.47545601)  02/23/2017
[]point(35.27628,-80.77769)  02/23/2017
[]point(39.509183,-119.8581512)  02/23/2017
[]point(36.84156,-76.1333)  02/23/2017
[]point(41.76673457,-72.67360176)  02/23/2017
[]point(36.03152081,-115.21007918)  02/23/2017
[u'naturephotography', u'iphonephotography', u'photoart', u'wildlifephotography']point(37.984076,-84.426024)  02/23/2017
[u'ParkCity', u'JacksonHole', u'GoPro', u'snowboarding']point(40.6593,-111.5)  02/23/2017
[]point(38.8429566,-76.99964927)  02/23/2017
[u'SanDiego', u'job', u'Sales', u'Hiring', u'CareerArc']point(32.715738,-117.1610838)  02/23/2017
[u'Brisbane', u'job', u'Clerical', u'Hiring', u'CareerArc']point(37.6807661,-122.3999715)  02/23/2017
[u'abc7eyewitness', u'pasadena']point(34.17060037,-118.13878951)  02/23/2017
[u'LosAngeles', u'Clerical', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(34.2400436,-118.5155901)  02/23/2017
[u'job', u'Retail', u'Seaford', u'Hiring']point(40.6659344,-73.4881809)  02/23/2017
[u'M\xc4RCT', u'TooMuchSauce', u'streetstyle', u'streetfashion']point(40.7142,-74.0064)  02/23/2017
[u'hiring', u'job']point(37.3326639,-121.8918364)  02/23/2017
[u'job', u'Nursing', u'Westfield', u'Hiring']point(42.1250929,-72.749538)  02/23/2017
[u'JustBreathe', u'agilitytrainerpro']point(40.66542,-73.49769)  02/23/2017
[]point(45.5051,-122.654)  02/23/2017
[u'iWishYouWereHere']point(35.5265391,-108.7452698)  02/23/2017
[u'Toronto', u'Weather']point(43.68059921,-79.61174011)  02/23/2017
[u'job', u'Sales', u'Weymouth']point(42.2180724,-70.9410356)  02/23/2017
[]point(29.82741993,-97.98713795)  02/23/2017
[u'fishbowls', u'charlies', u'aquarium']point(42.27479,-83.73483)  02/23/2017
[u'siennagramwi']point(43.02041468,-88.22175857)  02/23/2017
[]point(40.72225009,-73.9859844)  02/23/2017
[u'love', u'new', u'happy', u'happiness', u'fashionstyle']point(37.7884006,-122.4462001)  02/23/2017
[u'job']point(37.7749295,-122.4194155)  02/23/2017
[]point(35.86594,-84.20975)  02/23/2017
[u'photo']point(41.3316,-73.0769)  02/23/2017
[u'chefmannylagardavega', u'dinnertime', u'italian', u'ossobucco', u'lambshanks', u'bonappetite', u'homemade']point(33.4294,-111.943)  02/23/2017
[]point(33.75255,-84.32373)  02/23/2017
[u'FreeInStorePickUp']point(47.16817769,-122.15072751)  02/23/2017
[]point(40.69444444,-73.32944444)  02/23/2017
[]point(39.7909,-86.1477)  02/23/2017
[]point(29.9292,-90.0889)  02/23/2017
[]point(34.8443,-82.3854)  02/23/2017
[]point(41.76527458,-72.66811098)  02/23/2017
[]point(37.7635999,-122.43432)  02/23/2017
[u'job', u'Nursing', u'SF', u'Hiring', u'CareerArc']point(37.78,-122.42)  02/23/2017
[u'job', u'Sacramento', u'Nursing', u'Hiring', u'CareerArc']point(38.4603864,-121.43419)  02/23/2017
[u'job', u'Tourism', u'RTM', u'Marketing', u'Tempe', u'Hiring']point(33.4255104,-111.9400054)  02/23/2017
[u'santamonica', u'california', u'beach', u'pacificocean']point(34.0102885,-118.4960309)  02/23/2017
[]point(35.06114845,-80.81713297)  02/23/2017
[u'job', u'parttime', u'Hospitality']point(33.4941704,-111.9260519)  02/23/2017
[u'hiring', u'ThousandOaks', u'Nursing', u'Job', u'Jobs', u'CareerArc']point(34.1705609,-118.8375937)  02/23/2017
[]point(40.7142,-74.0064)  02/23/2017
[]point(33.72904442,-117.95560838)  02/23/2017
[u'lifecoach', u'hellofresh']point(26.1529,-81.7985)  02/23/2017
[]point(37.77579984,-122.46077132)  02/23/2017
[]point(33.97734914,-118.46612637)  02/23/2017
[u'LasVegas', u'job', u'Physician', u'Veterans']point(36.1699412,-115.1398296)  02/23/2017
[]point(40.00013,-83.00587)  02/23/2017
[]point(26.01142631,-80.15415898)  02/23/2017
[u'photo']point(39.8004,-76.9833)  02/23/2017
[]point(41.76673457,-72.67360176)  02/23/2017
[]point(30.5402,-97.8232)  02/23/2017
[]point(41.0625,-81.4956)  02/23/2017
[u'BigShoutOut', u'TankSouthOfTheBorder', u'HealthyCheatMeal']point(34.85407845,-82.33227942)  02/23/2017
[]point(27.22625,-80.23591)  02/23/2017
[]point(40.747,-73.986)  02/23/2017
[]point(37.87899066,-122.26605887)  02/23/2017
[]point(44.28555556,-73.98527778)  02/23/2017
[]point(29.80299005,-98.35898373)  02/23/2017
[u'sunshine', u'sunsets', u'eveningstroll', u'metrovancouver', u'nature', u'beautifulBC']point(49.20567,-123.05174)  02/23/2017
[]point(36.222,-78.4412)  02/23/2017
[u'Portland', u'job', u'Accounting', u'Hiring', u'CareerArc']point(45.5266975,-122.6880503)  02/23/2017
[]point(41.86779724,-87.6324017)  02/23/2017
[u'job', u'barista', u'Hospitality', u'SouthAmboy', u'Hiring']point(40.4778838,-74.290702)  02/23/2017
[u'OutdoorKitchen']point(32.426529,-96.801033)  02/23/2017
[u'Bellevue', u'job', u'Healthcare', u'Hiring', u'CareerArc']point(47.610377,-122.2006786)  02/23/2017
[]point(40.7969395,-73.9432839)  02/23/2017
[u'job', u'CustomerService', u'Ottawa', u'Hiring']point(45.4215296,-75.6971931)  02/23/2017
[u'photo']point(37.5215,-77.4138)  02/23/2017
[u'I278']point(40.607799,-74.136901)  02/23/2017
[u'I278']point(40.607799,-74.136901)  02/23/2017
[u'EASYORDER']point(42.318795,-83.6828352)  02/23/2017
[]point(34.1,-118.33333333)  02/23/2017
[]point(38.59434,-90.23179)  02/23/2017
[u'wrapitup', u'doyourumble']point(40.7435152,-73.9946309)  02/23/2017
[]point(39.200361,-96.593833)  02/23/2017
[]point(33.7859,-84.4112)  02/23/2017
[]point(40.764806,-73.829182)  02/23/2017
[u'photo']point(32.4408,-80.7016)  02/23/2017
[]point(37.57967064,-77.51981883)  02/23/2017
[u'sellwoodshopexclusive']point(45.46567934,-122.65314186)  02/23/2017
[u'whitehouse']point(38.89684467,-77.03660488)  02/23/2017
[]point(41.76623615,-72.67277036)  02/23/2017
[]point(39.996262,-105.280418)  02/23/2017
[]point(42.00927265,-87.67785713)  02/23/2017
[]point(35.66220156,-85.34978385)  02/23/2017
[]point(42.316206,-85.498083)  02/23/2017
[]point(28.43122531,-81.30827223)  02/23/2017
[]point(35.22909959,-80.81848883)  02/23/2017
[]point(37.793678,-122.483697)  02/23/2017
[]point(29.1782,-82.14791)  02/23/2017
[u'lifedrawing', u'herblishexperience']point(28.6087894,-81.4129105)  02/23/2017
[u'Lonewolfofchicago']point(41.89131,-87.61979)  02/23/2017
[u'job', u'IsleOfPalms', u'Hospitality', u'Hiring']point(32.8194131,-79.7343791)  02/23/2017
[]point(42.37284015,-71.23696492)  02/23/2017
[]point(31.85,-111.0)  02/23/2017
[]point(43.10247927,-77.53798927)  02/23/2017
[]point(40.7969395,-73.9432839)  02/23/2017
[]point(33.983113,-84.352687)  02/23/2017
[u'blackandwhitecookie', u'healthyeating', u'yum']point(40.7142,-74.0064)  02/23/2017
[u'job', u'Honolulu', u'Kapiolani', u'Hawaii', u'Nursing', u'RN', u'Hiring']point(21.3069444,-157.8583333)  02/23/2017
[u'hiring', u'job', u'RHFAJobs', u'Finance', u'Southfield']point(42.4595697,-83.2398943)  02/23/2017
[u'hiring', u'Seattle']point(47.6062095,-122.3320708)  02/23/2017
[u'hiring', u'job', u'Nursing', u'Kingston']point(44.224351,-76.492686)  02/23/2017
[u'job', u'TinleyPark', u'Manufacturing', u'Hiring']point(41.5731442,-87.7932939)  02/23/2017
[u'hiring', u'job', u'Morrisville']point(35.823483,-78.8255621)  02/23/2017
[]point(35.0917495,-81.0962524)  02/23/2017
[u'amagazine']point(41.14793285,-81.34291048)  02/23/2017
[u'lobster', u'filetmignon', u'potato']point(38.79719,-77.00761)  02/23/2017
[]point(40.1932,-85.3882)  02/23/2017
[]point(39.09,-77.64)  02/23/2017
[]point(34.14951287,-78.09388876)  02/23/2017
[]point(39.099159,-94.583037)  02/23/2017
[u'nationalmargaritaday']point(30.4889171,-97.70235965)  02/23/2017
[]point(40.062432,-75.14693)  02/23/2017
[u'hiring', u'Manager', u'GM', u'Restaurant', u'BrowardCounty', u'Job', u'Jobs']point(26.190096,-80.365865)  02/23/2017
[u'squadgoalsaf']point(40.745278,-74.002222)  02/23/2017
[]point(35.913235,-79.055928)  02/23/2017
[u'job', u'Jobfair', u'Nursing']point(42.7653662,-71.467566)  02/23/2017
[]point(40.6667462,-74.2153855)  02/23/2017
[]point(41.76624995,-72.6722796)  02/23/2017
[u'HHNY']point(40.7187,-74.001)  02/23/2017
[]point(39.62788057,-105.09666101)  02/23/2017
[]point(41.24597,-73.07644)  02/23/2017
[u'HOLLYWOOD', u'makeusdream', u'bestmovie', u'bestactress', u'bestdirector']point(34.12,-118.34)  02/23/2017
[]point(30.61295889,-96.34140716)  02/23/2017
[]point(38.0297,-84.4947)  02/23/2017
[u'LosAngeles', u'Engineering', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(34.0522342,-118.2436849)  02/23/2017
[u'job', u'Restaurant', u'Laurel', u'Hiring']point(39.092961,-76.856296)  02/23/2017
[]point(41.8003,-88.0874)  02/23/2017
[u'Pasadena', u'job', u'Transportation', u'Hiring', u'CareerArc']point(34.1457384,-118.1121219)  02/23/2017
[u'hiring', u'Burbank', u'Job']point(34.1728461,-118.325739)  02/23/2017
[u'job', u'CustomerService', u'Emeryville', u'Hiring']point(37.831316,-122.2852473)  02/23/2017
[]point(33.9269,-80.3635)  02/23/2017
[u'job', u'Madison', u'OfficeTeam', u'HR', u'Hiring']point(40.7598227,-74.417097)  02/23/2017
[u'SpokaneValley', u'Nursing', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(47.6761145,-117.2108822)  02/23/2017
[u'Riverside', u'job', u'CustomerService', u'Hiring', u'CareerArc']point(33.9825321,-117.3398621)  02/23/2017
[u'job', u'Hospitality', u'LongBeach', u'Veterans', u'Hiring']point(33.7957233,-118.1085605)  02/23/2017
[]point(39.69,-75.65)  02/23/2017
[u'hiring', u'SONIC', u'Hospitality', u'Pasco', u'Job', u'Jobs', u'CareerArc']point(46.270184,-119.1860184)  02/23/2017
[]point(40.45170031,-80.00083798)  02/23/2017
[]point(33.41447169,-86.70062016)  02/23/2017
[]point(33.62742343,-111.93476023)  02/23/2017
[]point(40.8095799,-77.85389)  02/23/2017
[]point(28.3774,-81.5217)  02/23/2017
[u'Caleb']point(40.8644821,-73.8350729)  02/23/2017
[]point(33.5315,-117.769)  02/23/2017
[u'Endzone']point(43.2166,-77.597)  02/23/2017
[u'Odessa', u'MedField', u'Nursing', u'Job', u'Jobs', u'Hiring']point(31.851916,-102.3639713)  02/23/2017
[]point(36.10764232,-115.16985484)  02/23/2017
[u'mountswims']point(39.68409835,-75.75212563)  02/23/2017
[u'controllerism', u'moldover']point(45.40288,-75.72565)  02/23/2017
[u'job', u'paper', u'specialty']point(44.2780432,-88.2720503)  02/23/2017
[u'Copper']point(39.500861,-106.1535167)  02/23/2017
[]point(41.76611038,-72.66902447)  02/23/2017
[]point(34.14574812,-118.13826084)  02/23/2017
[]point(38.71589797,-75.08514576)  02/23/2017
[]point(38.7836,-76.2222)  02/23/2017
[]point(33.72540537,-117.98643915)  02/23/2017
[]point(32.60445853,-85.48279524)  02/23/2017
[u'BooksBrowniesBulldogs', u'BullDogsRule', u'Bullies', u'RandallsLoveBullies', u'PitBulls']point(27.9709,-82.4646)  02/23/2017
[]point(34.0102885,-118.4960309)  02/23/2017
